boat,fishing_trip_id,departure_date,wind_direction,wind_speed_m_s1,departure_time,return_time,trossa_id,with_leb,net_in_trossa,net_mesh_size_inches,net_height_meshes,net_length_meters,latitude_dms,longitude_dms,soaking_nights,min_depth_fathoms,max_depth_fathoms,lumpfish_per_trossa,birds_per_trossa,black_guillemot,european_shag,great_cormorant,common_eider,common_murre,long-tailed_duck,northern_fulmar,red-throated_loon,atlantic_puffin,harbour_seal,grey_seal,harp_seal,white_beaked_dolphin,bottlenose_dolphin,harbour_porpoise,biopol_onboard,comments
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,4,,6,10.5,20,69,65d47m50s,21d15m9s,1,17,37,60,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,5,,6,10.5,20,69,65d48m90s,21d16m6s,1,16,27,33,1,,1,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,6,,6,10.5,20,69,65d49m10s,21d16m7s,1,19,26,27,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,7,,6,10.5,20,69,65d49m60s,21d16m3s,1,9,24,30,,,,,,,,,,,1,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,8,,6,10.5,20,69,65d50m10s,21d14m9s,1,14,21,50,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,9,,6,10.5,20,69,65d50m80s,21d14m52s,1,9,40,40,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,RA,LEB,6,10.5,20,69,65d50m00s,21d13m0s,1,22,25,40,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,10,,6,10.5,20,69,65d49m50s,21d15m0s,1,20,30,40,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,11,,6,10.5,12,69,65d48m70s,21d14m8s,1,27,44,40,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,12,,6,10.5,12,69,65d46m60s,21d13m2s,1,14,30,40,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,13,,6,10.5,20,69,65d44m00s,21d13m9s,1,30,38,30,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,2,,6,10.5,20,69,65d44m40s,21d14m0s,1,14,22,30,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,14,,6,10.5,20,69,65d44m10s,21d14m4s,1,14,27,30,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,15,,6,10.5,20,69,65d43m80s,21d16m7s,1,12,15,35,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,1,,6,10.5,20,69,65d44m00s,21d16m2s,1,14,27,25,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,16,,6,10.5,20,69,65d42m90s,21d18m6s,1,14,37,25,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,3,,6,10.5,20,69,65d42m90s,21d18m5s,1,13,30,47,,,,,,,,,,,,,,,,,,
Kongsey,1,2022.03.21,NA,01-Mar,06:30,18:00,17,,6,10.5,20,69,65d43m20s,21d21m2s,1,6,12,17,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,4,,6,10.5,20,69,65d47m50s,21d15m9s,2,17,37,48,,,,,,,,,,,1,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,5,,6,10.5,20,69,65d48m90s,21d16m6s,2,16,27,54,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,6,,6,10.5,20,69,65d49m10s,21d16m7s,2,9,26,40,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,7,,6,10.5,20,69,65d49m60s,21d16m3s,2,9,24,52,1,1,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,8,,6,10.5,20,69,65d50m10s,21d14m9s,2,14,21,30,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,9,,6,10.5,20,69,65d50m80s,21d14m52s,2,9,40,49,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,RA,LEB,6,10.5,20,69,65d50m00s,21d13m0s,2,22,25,47,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,10,,6,10.5,20,69,65d49m50s,21d15m0s,2,20,30,38,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,11,,6,10.5,12,69,65d48m70s,21d14m8s,2,27,44,59,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,12,,6,10.5,12,69,65d46m60s,21d13m2s,2,14,30,49,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,13,,6,10.5,20,69,65d44m00s,21d13m9s,2,30,38,52,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,2,,6,10.5,20,69,65d44m40s,21d14m0s,2,14,22,38,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,14,,6,10.5,20,69,65d44m10s,21d14m4s,2,14,27,55,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,15,,6,10.5,20,69,65d43m80s,21d16m7s,2,12,15,40,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,1,,6,10.5,20,69,65d44m00s,21d16m2s,2,14,27,50,1,,,,1,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,16,,6,10.5,20,69,65d42m90s,21d18m6s,2,14,37,52,,,,,,,,,,,,,,,,,,
Kongsey,2,2022.03.23,north_east,03-Aug,13:00,02:30,3,,6,10.5,20,69,65d42m90s,21d18m5s,2,13,30,46,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,17,,6,10.5,20,69,65d43m20s,21d21m2s,4,6,12,21,5,1,,,4,,,,,,1,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,16,,6,10.5,20,69,65d42m90s,21d18m6s,2,14,37,38,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,3,,6,10.5,20,69,65d42m90s,21d18m5s,2,13,30,38,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,15,,6,10.5,20,69,65d43m80s,21d16m7s,2,12,15,37,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,1,,6,10.5,20,69,65d44m00s,21d16m2s,2,11,26,38,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,14,,6,10.5,20,69,65d44m10s,21d14m4s,2,14,27,85,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,13,,6,10.5,20,69,65d44m00s,21d13m9s,2,30,38,43,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,2,,6,10.5,20,69,65d44m40s,21d14m0s,2,14,22,45,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,12,,6,10.5,12,69,65d46m60s,21d13m2s,2,30,37,58,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,7,,6,10.5,20,69,65d49m60s,21d16m3s,2,9,22,55,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,5,,6,10.5,20,69,65d48m90s,21d16m6s,2,13,26,72,,,,,,,,,,,,,,,,,,
Kongsey,3,2022.03.25,north_east,03-Aug,15:30,01:30,11,,6,10.5,12,69,65d48m70s,21d14m8s,2,30,40,50,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,16,,8,10.5,14,38,65d46m30s,21d13m0s,1,18,20,23,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,17,,8,10.5,18,38,65d46m30s,21d13m0s,1,20,27,24,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,18,,8,10.5,18,38,65d46m10s,21d13m3s,1,20,20,57,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,15,,8,10.5,14,38,65d45m70s,21d13m2s,1,15,20,54,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,14,,8,10.5,18,38,65d45m40s,21d13m1s,1,24,27,40,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,13,,16,10.5,14,38,65d44m40s,21d13m8s,1,15,24,80,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,6,,8,10.5,14,38,65d43m30s,21d18m4s,1,7,10,80,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,5,LEB,8,10.5,14,38,65d43m30s,21d20m2s,1,6,10,63,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,4,,11,10.5,16,38,65d42m80s,21d22m0s,1,8,11,56,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,3,,10,10.5,16,38,65d41m40s,21d22m5s,1,10,14,34,,,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,2,,11,10.5,16,38,65d40m80s,21d22m9s,1,8,13,45,1,1,,,,,,,,,,,,,,,,
Saefugl,4,2022.03.31,south_west,03-Aug,07:17,16:00,1,,8,10.5,14,38,65d40m40s,21d23m1s,1,7,11,31,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,12,,16,10.5,14,38,65d42m50s,21d16m4s,2,21,26,75,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,10,,14,10.5,14,38,65d42m20s,21d17m0s,2,14,20,50,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,11,,11,10.5,14,38,65d42m10s,21d17m0s,2,20,26,55,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,7,,14,10.5,14,38,65d41m60s,21d17m7s,2,10,19,39,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,8,,8,10.5,14,38,65d41m70s,21d17m6s,2,22,27,38,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,9,,8,10.5,14,38,65d43m40s,21d17m8s,2,13,18,23,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,6,,8,10.5,14,38,65d43m30s,21d18m4s,1,7,10,50,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,5,LEB,8,10.5,14,38,65d43m30s,21d20m2s,1,6,10,51,,,,,,,,,,,,,,,,,,
Saefugl,5,2022.04.01,NA,01-Mar,07:00,16:00,4,,11,10.5,16,38,65d43m80s,21d22m0s,1,7,10,34,1,,,,1,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,1,,8,10.5,14,38,65d40m40s,21d23m1s,2,10,12,34,1,,,,1,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,2,,11,10.5,16,38,65d40m30s,21d22m9s,2,7,12,43,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,3,,10,10.5,16,38,65d41m40s,21d22m5s,2,10,14,35,1,1,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,18,,8,10.5,18,38,65d46m10s,21d13m3s,2,20,20,89,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,17,,8,10.5,18,38,65d46m30s,21d13m0s,2,20,27,59,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,16,,8,10.5,14,38,65d46m30s,21d13m0s,2,18,20,42,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,15,,8,10.5,14,38,65d45m70s,21d13m2s,2,15,20,104,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,14,,8,10.5,18,38,65d45m40s,21d13m2s,2,17,26,77,,,,,,,,,,,,,,,,,,
Saefugl,6,2022.04.02,south_west,01-Mar,08:00,17:00,13,,16,10.5,14,38,65d44m40s,21d13m8s,2,15,25,124,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,4,,11,10.5,16,38,65d43m80s,21d22m0s,2,7,10,72,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,5,LEB,8,10.5,14,38,65d43m30s,21d20m3s,2,6,10,70,1,,,,1,,,,,,,,,,,,,"bird in net ca 20m from LE buoy, pers comm"
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,6,,8,10.5,14,38,65d43m30s,21d18m4s,2,7,10,45,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,12,,16,10.5,14,38,65d42m50s,21d16m4s,2,21,26,58,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,10,,14,10.5,14,38,65d42m20s,21d17m0s,2,14,20,27,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,11,,11,10.5,14,38,65d42m40s,21d17m0s,2,15,25,43,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,13,,16,10.5,14,38,65d44m40s,21d13m8s,1,15,25,29,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,7,,14,10.5,14,38,65d41m60s,21d17m7s,2,10,19,51,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,8,,8,10.5,14,38,65d41m70s,21d17m6s,2,22,27,18,,,,,,,,,,,,,,,,,,
Saefugl,7,2022.04.03,south_west,01-Mar,06:00,16:00,9,,8,10.5,14,38,65d41m40s,21d17m8s,2,13,18,20,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,16,,6,10.5,20,69,65d42m90s,21d18m6s,5,13,30,57,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,3,,6,10.5,20,69,65d42m90s,21d21m2s,5,14,20,33,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,15,,6,10.5,20,69,65d43m80s,21d16m7s,5,12,25,63,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,1,,6,10.5,20,69,65d44m00s,21d16m2s,5,11,25,63,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,4,,6,10.5,20,69,65d47m50s,21d15m9s,5,14,30,107,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,5,,6,10.5,20,69,65d48m90s,21d16m6s,5,16,24,66,1,,,,1,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,6,,6,10.5,20,69,65d49m10s,21d16m7s,5,18,24,88,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,9,,6,10.5,20,69,65d50m80s,21d14m5s,5,19,30,106,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,8,,6,10.5,20,69,65d50m10s,21d14m9s,5,14,26,97,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,RA,LEB,6,10.5,20,69,65d50m00s,21d15m0s,5,21,24,87,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,10,,6,10.5,20,69,65d49m50s,21d15m0s,5,25,33,108,,,,,,,,,,,,,,,,,,
Kongsey,8,2022.03.30,NA,01-Mar,08:00,18:00,17,,6,10.5,20,69,65d49m00s,21d15m4s,5,4,9,77,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,13,,6,10.5,20,69,65d44m00s,21d13m9s,6,31,37,74,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,2,,6,10.5,20,69,65d44m40s,21d14m0s,6,11,22,121,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,14,,6,10.5,20,69,65d44m10s,21d14m4s,6,15,27,122,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,12,,6,10.5,12,69,65d46m60s,21d13m2s,6,24,37,150,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,11,,6,10.5,12,69,65d48m70s,21d14m8s,6,27,37,81,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,9,,6,10.5,20,69,65d50m80s,21d14m5s,1,13,35,90,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,8,,6,10.5,20,69,65d50m10s,21d14m9s,1,14,25,52,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,RA,LEB,6,10.5,20,69,65d50m00s,21d15m0s,1,22,24,28,,,,,,,,,,,,,,,,,,
Kongsey,9,2022.03.31,NA,01-Mar,06:00,18:00,7,,6,10.5,20,69,65d49m60s,21d16m3s,1,8,24,156,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,17,,6,10.5,20,69,65d43m20s,21d18m4s,2,4,8,27,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,16,,6,10.5,20,69,65d42m90s,21d18m6s,2,9,17,100,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,3,,6,10.5,20,69,65d42m90s,21d18m5s,2,5,13,73,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,15,,6,10.5,20,69,65d43m80s,21d16m7s,2,12,27,85,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,1,,6,10.5,20,69,65d44m00s,21d16m2s,2,20,13,45,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,4,,6,10.5,20,69,65d47m50s,21d15m9s,2,4,16,80,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,10,,6,10.5,20,69,65d49m50s,21d15m0s,2,7,16,60,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,5,,6,10.5,20,69,65d48m90s,21d16m6s,2,6,16,60,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,6,,6,10.5,20,69,65d49m10s,21d16m7s,1,8,20,110,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,9,,6,10.5,20,69,65d50m80s,21d14m5s,1,8,26,90,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,11,,6,10.5,12,69,65d48m70s,21d14m8s,1,14,24,100,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,8,,6,10.5,20,69,65d50m10s,21d14m9s,1,14,20,48,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,RA,LEB,6,10.5,20,69,65d50m00s,21d15m0s,1,20,24,25,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,7,,6,10.5,20,69,65d49m60s,21d16m3s,1,7,14,45,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,12,,6,10.5,12,69,65d46m60s,21d13m2s,1,7,30,55,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,2,,6,10.5,20,69,65d44m40s,21d14m0s,1,8,20,45,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,13,,6,10.5,20,69,65d44m00s,21d13m3s,1,24,32,40,,,,,,,,,,,,,,,,,,
Kongsey,10,2022.04.01,NA,01-Mar,06:00,18:00,14,,6,10.5,20,69,65d44m10s,21d14m0s,1,10,18,40,,,,,,,,,,,,,,,,,,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,16,,6,10.5,20,69,65d43m20s,21d18m4s,2,7,16,90,5,,,,5,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,3,,6,10.5,20,69,65d43m40s,21d17m9s,2,5,15,60,1,,,,1,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,15,,6,10.5,20,69,65d43m80s,21d16m7s,2,8,27,50,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,1,,6,10.5,20,69,65d44m00s,21d16m2s,2,12,21,30,1,1,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,13,,6,10.5,20,69,65d44m00s,21d13m9s,2,18,34,40,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,2,,6,10.5,20,69,65d44m40s,21d14m0s,2,8,17,40,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,14,,6,10.5,20,69,65d44m10s,21d14m4s,2,9,17,40,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,17,,6,10.5,20,69,65d43m20s,21d21m2s,2,6,18,80,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,12,,6,10.5,12,69,65d46m60s,21d13m2s,2,8,22,80,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,9,,6,10.5,20,69,65d50m80s,21d15m0s,2,8,27,110,2,,,,2,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,11,,6,10.5,12,69,65d50m34s,21d14m93s,2,8,27,80,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,8,,6,10.5,20,69,65d50m10s,21d14m9s,2,14,21,80,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,RA,LEB,6,10.5,20,69,65d50m00s,21d15m0s,2,20,29,40,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,7,,6,10.5,20,69,65d49m60s,21d16m3s,2,10,10,60,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,6,,6,10.5,20,69,65d49m10s,21d16m7s,2,10,16,58,,,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,5,,6,10.5,20,69,65d48m90s,21d16m6s,2,8,16,70,1,1,,,,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,10,,6,10.5,20,69,65d49m50s,21d15m0s,2,6,12,50,1,,,,1,,,,,,,,,,,,herdis,
Kongsey,11,2022.04.03,south_west,03-Aug,06:00,19:00,4,,6,10.5,20,69,65d47m50s,21d15m9s,2,6,18,100,,,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,4,,11,10.5,16,38,65d43m80s,21d22m0s,4,8,13,140,1,1,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,5,LEB,8,10.5,14,38,65d43m30s,21d20m3s,4,6,12,150,,,,,,,,,,,,,,,,,herdis,"head broke of one LE buoy and another was iced so did not rotate, we broke off ice"
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,16,,8,10.5,14,38,65d46m30s,21d13m0s,5,17,20,101,,,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,17,,8,10.5,18,38,65d46m30s,21d13m0s,5,21,26,98,1,,,,,1,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,18,,8,10.5,18,38,65d45m10s,21d13m3s,5,20,20,120,1,,,,,1,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,15,,8,10.5,14,38,65d45m70s,21d13m2s,5,15,21,80,,,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,14,,8,10.5,18,38,65d45m40s,21d13m2s,5,17,26,120,,,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,13,,16,10.5,14,38,65d45m50s,21d12m6s,5,18,23,132,,,,,,,,,,,,,,,,,herdis,
Saefugl,12,2022.04.07,west,01-Mar,06:00,16:00,12,,16,10.5,14,38,65d42m50s,21d16m4s,5,21,26,145,,,,,,,,,,,,,,,,,herdis,
Fengsaell,13,2022.04.01,NA,NA,06:30,17:00,9,,10,10.5,14,64,65d50m0s,20d21m0s,1,14,18,36,,,,,,,,,,,,,,,,,,
Fengsaell,13,2022.04.01,NA,NA,06:30,17:00,6,,10,10.5,14,64,65d50m0s,20d20m0s,1,10,15,21,,,,,,,,,,,,,,,,,,
Fengsaell,13,2022.04.01,NA,NA,06:30,17:00,3,,10,10.5,14,64,65d47m0s,20d48m0s,1,15,23,71,,,,,,,,,,,,,,,,,,
Fengsaell,13,2022.04.01,NA,NA,06:30,17:00,2,,7,10.5,14,64,65d47m0s,20d45m0s,1,10,14,28,,,,,,,,,,,,,,,,,,
Fengsaell,13,2022.04.01,NA,NA,06:30,17:00,4,,10,10.5,14,64,65d45m0s,20d49m0s,1,6,14,52,,,,,,,,,,,,,,,,,,
